"long","lat","order","hole","piece","id","group"
1512695.92544637,-2223719.6814287,908875,FALSE,"1","72","72.1"
1513487.80470821,-2223816.89799274,908876,FALSE,"1","72","72.1"
1513495.78148797,-2223817.78466865,908877,FALSE,"1","72","72.1"
1513579.16524071,-2223828.1338171,908878,FALSE,"1","72","72.1"
1514274.9200487,-2224080.95032971,908879,FALSE,"1","72","72.1"
1514810.26048804,-2224334.59528439,908880,FALSE,"1","72","72.1"
1515206.38210724,-2224608.48319034,908881,FALSE,"1","72","72.1"
1515565.44110642,-2224060.28467944,908882,FALSE,"1","72","72.1"
1516195.70318524,-2223301.41791141,908883,FALSE,"1","72","72.1"
1516560.9299193,-2222919.59179056,908884,FALSE,"1","72","72.1"
1516950.39581046,-2222668.90417806,908885,FALSE,"1","72","72.1"
1517027.34990804,-2222392.12986425,908886,FALSE,"1","72","72.1"
1517220.15591119,-2221766.45423422,908887,FALSE,"1","72","72.1"
1517588.7354914,-2221025.12516495,908888,FALSE,"1","72","72.1"
1517727.83860554,-2220775.34875022,908889,FALSE,"1","72","72.1"
1518197.40039046,-2220173.99698346,908890,FALSE,"1","72","72.1"
1518635.84542964,-2219702.021686,908891,FALSE,"1","72","72.1"
1519079.7103449,-2219292.18020624,908892,FALSE,"1","72","72.1"
1519445.4889065,-2219026.81290522,908893,FALSE,"1","72","72.1"
1519587.44078878,-2218944.95787015,908894,FALSE,"1","72","72.1"
1521292.25248394,-2218595.61071187,908895,FALSE,"1","72","72.1"
1523580.48520783,-2218249.11657221,908896,FALSE,"1","72","72.1"
1525827.09614491,-2218231.91299211,908897,FALSE,"1","72","72.1"
1527789.61050626,-2218262.4723279,908898,FALSE,"1","72","72.1"
1530209.02351686,-2218356.71065652,908899,FALSE,"1","72","72.1"
1532300.75934572,-2218482.69012188,908900,FALSE,"1","72","72.1"
1533282.45867058,-2218552.9794059,908901,FALSE,"1","72","72.1"
1534089.55163533,-2218633.9013092,908902,FALSE,"1","72","72.1"
1534655.36889447,-2218489.10150313,908903,FALSE,"1","72","72.1"
1535020.13186443,-2218456.84801584,908904,FALSE,"1","72","72.1"
1535135.04204949,-2218446.7053431,908905,FALSE,"1","72","72.1"
1535546.51611685,-2218560.00655589,908906,FALSE,"1","72","72.1"
1536274.7645435,-2218390.51420378,908907,FALSE,"1","72","72.1"
1536621.25914448,-2218455.26224897,908908,FALSE,"1","72","72.1"
1536878.70132002,-2218503.42279046,908909,FALSE,"1","72","72.1"
1537219.07639965,-2218556.5710392,908910,FALSE,"1","72","72.1"
1537981.0829122,-2218132.68652761,908911,FALSE,"1","72","72.1"
1539093.57523437,-2217741.75060717,908912,FALSE,"1","72","72.1"
1539601.3185153,-2217599.76745058,908913,FALSE,"1","72","72.1"
1540595.01919198,-2217380.59390433,908914,FALSE,"1","72","72.1"
1541213.02314162,-2217221.31790561,908915,FALSE,"1","72","72.1"
1541223.11527248,-2217218.70308647,908916,FALSE,"1","72","72.1"
1541346.80885109,-2216510.7457898,908917,FALSE,"1","72","72.1"
1541481.17106461,-2215886.88219853,908918,FALSE,"1","72","72.1"
1541765.16277186,-2215147.08999568,908919,FALSE,"1","72","72.1"
1542207.06162552,-2214396.70676367,908920,FALSE,"1","72","72.1"
1542835.45366962,-2213623.91429092,908921,FALSE,"1","72","72.1"
1543495.75513881,-2212954.96072224,908922,FALSE,"1","72","72.1"
1544256.15508372,-2212394.56688437,908923,FALSE,"1","72","72.1"
1545027.80465758,-2212022.51353645,908924,FALSE,"1","72","72.1"
1545239.08909833,-2211966.2978604,908925,FALSE,"1","72","72.1"
1545793.00275365,-2211806.41709519,908926,FALSE,"1","72","72.1"
1546482.58326333,-2211660.68706066,908927,FALSE,"1","72","72.1"
1547153.63552614,-2211618.92200571,908928,FALSE,"1","72","72.1"
1547685.96921043,-2211641.13157221,908929,FALSE,"1","72","72.1"
1548361.25562778,-2211730.30596966,908930,FALSE,"1","72","72.1"
1549068.99611032,-2211838.5179168,908931,FALSE,"1","72","72.1"
1549602.45794054,-2211735.68071438,908932,FALSE,"1","72","72.1"
1550228.72127472,-2211715.87383722,908933,FALSE,"1","72","72.1"
1550919.34583891,-2211746.37689491,908934,FALSE,"1","72","72.1"
1551669.87975389,-2211897.54952957,908935,FALSE,"1","72","72.1"
1552280.82641683,-2212109.21594518,908936,FALSE,"1","72","72.1"
1552875.43654858,-2212419.96871975,908937,FALSE,"1","72","72.1"
1553033.9072391,-2212487.01352112,908938,FALSE,"1","72","72.1"
1553342.19551465,-2212617.44224118,908939,FALSE,"1","72","72.1"
1554984.31481149,-2211957.54077331,908940,FALSE,"1","72","72.1"
1555104.16216338,-2211843.45488928,908941,FALSE,"1","72","72.1"
1555343.98705281,-2211614.98276126,908942,FALSE,"1","72","72.1"
1555615.92287552,-2211418.86604641,908943,FALSE,"1","72","72.1"
1555954.15714371,-2211175.0212787,908944,FALSE,"1","72","72.1"
1556654.03938311,-2210779.32903708,908945,FALSE,"1","72","72.1"
1557368.05632643,-2210377.82360516,908946,FALSE,"1","72","72.1"
1558017.58301932,-2209781.03948039,908947,FALSE,"1","72","72.1"
1558351.75661822,-2209492.94875816,908948,FALSE,"1","72","72.1"
1558851.88979512,-2209152.09265123,908949,FALSE,"1","72","72.1"
1559672.84476002,-2208783.69270498,908950,FALSE,"1","72","72.1"
1560323.11769287,-2208596.02464431,908951,FALSE,"1","72","72.1"
1561219.27677691,-2208434.58725016,908952,FALSE,"1","72","72.1"
1561923.34555326,-2208446.43543815,908953,FALSE,"1","72","72.1"
1562628.76231754,-2208550.08733107,908954,FALSE,"1","72","72.1"
1563687.35344505,-2208918.35292686,908955,FALSE,"1","72","72.1"
1564299.94725535,-2209244.06107547,908956,FALSE,"1","72","72.1"
1564712.35044411,-2209626.60061676,908957,FALSE,"1","72","72.1"
1564970.06440453,-2209832.73213424,908958,FALSE,"1","72","72.1"
1565640.86204538,-2210264.37278754,908959,FALSE,"1","72","72.1"
1566047.98458491,-2210648.4750338,908960,FALSE,"1","72","72.1"
1566222.42236029,-2210812.9863405,908961,FALSE,"1","72","72.1"
1566696.31089566,-2211453.72944477,908962,FALSE,"1","72","72.1"
1566840.01753838,-2211729.57685096,908963,FALSE,"1","72","72.1"
1567442.70138247,-2212353.96309086,908964,FALSE,"1","72","72.1"
1567954.13124093,-2212975.40240654,908965,FALSE,"1","72","72.1"
1568369.70087667,-2213873.53470771,908966,FALSE,"1","72","72.1"
1568866.95337434,-2214980.09352686,908967,FALSE,"1","72","72.1"
1569130.19749362,-2216037.03051807,908968,FALSE,"1","72","72.1"
1569127.56670252,-2217141.78780448,908969,FALSE,"1","72","72.1"
1568984.18435445,-2218094.36768774,908970,FALSE,"1","72","72.1"
1568711.60542903,-2219098.84420776,908971,FALSE,"1","72","72.1"
1568487.54053977,-2220036.63239391,908972,FALSE,"1","72","72.1"
1568368.81205996,-2220753.60520785,908973,FALSE,"1","72","72.1"
1568260.4556049,-2221691.69497746,908974,FALSE,"1","72","72.1"
1568036.05097909,-2222383.04658785,908975,FALSE,"1","72","72.1"
1567730.66693205,-2223079.23601459,908976,FALSE,"1","72","72.1"
1567644.55621741,-2223236.2459405,908977,FALSE,"1","72","72.1"
1567538.10601531,-2223280.37468085,908978,FALSE,"1","72","72.1"
1567269.46455497,-2223784.35033822,908979,FALSE,"1","72","72.1"
1566772.01110759,-2224396.0421128,908980,FALSE,"1","72","72.1"
1566713.38471721,-2224448.2004716,908981,FALSE,"1","72","72.1"
1566019.66975125,-2225064.64941709,908982,FALSE,"1","72","72.1"
1565343.76003683,-2225641.25798751,908983,FALSE,"1","72","72.1"
1564532.06784543,-2226052.88708377,908984,FALSE,"1","72","72.1"
1563820.67601586,-2226302.33370553,908985,FALSE,"1","72","72.1"
1563128.75950583,-2226426.52811143,908986,FALSE,"1","72","72.1"
1562765.27289954,-2226441.68198522,908987,FALSE,"1","72","72.1"
1562508.72910847,-2226930.60475563,908988,FALSE,"1","72","72.1"
1561978.04727777,-2227597.85616111,908989,FALSE,"1","72","72.1"
1561031.05005177,-2228323.1539777,908990,FALSE,"1","72","72.1"
1559780.5232251,-2229102.14610347,908991,FALSE,"1","72","72.1"
1558693.53958048,-2229383.95183054,908992,FALSE,"1","72","72.1"
1557679.23682788,-2229485.56267373,908993,FALSE,"1","72","72.1"
1556663.1659856,-2229382.42546312,908994,FALSE,"1","72","72.1"
1556001.99277978,-2229146.90781693,908995,FALSE,"1","72","72.1"
1555335.08261517,-2228732.65748592,908996,FALSE,"1","72","72.1"
1555053.66983438,-2228873.69407232,908997,FALSE,"1","72","72.1"
1554578.44080329,-2229118.04380241,908998,FALSE,"1","72","72.1"
1553805.09858519,-2229301.09931586,908999,FALSE,"1","72","72.1"
1553447.89962901,-2229305.79500894,909000,FALSE,"1","72","72.1"
1552950.10914307,-2229312.30333562,909001,FALSE,"1","72","72.1"
1552401.42657512,-2229266.31385496,909002,FALSE,"1","72","72.1"
1551656.27197951,-2229203.4384118,909003,FALSE,"1","72","72.1"
1550923.37539125,-2229014.3731987,909004,FALSE,"1","72","72.1"
1550414.36462319,-2228785.35109972,909005,FALSE,"1","72","72.1"
1550391.96443807,-2228775.27236054,909006,FALSE,"1","72","72.1"
1549931.60775921,-2228582.4532659,909007,FALSE,"1","72","72.1"
1549920.20476851,-2228577.67481676,909008,FALSE,"1","72","72.1"
1549908.77197609,-2228572.79016553,909009,FALSE,"1","72","72.1"
1549494.38482187,-2228455.0780042,909010,FALSE,"1","72","72.1"
1548894.19806153,-2228547.53947573,909011,FALSE,"1","72","72.1"
1547607.02376234,-2228526.65728313,909012,FALSE,"1","72","72.1"
1546658.7540905,-2228538.07379511,909013,FALSE,"1","72","72.1"
1545546.24283746,-2228230.2467089,909014,FALSE,"1","72","72.1"
1545088.72147227,-2227932.42480304,909015,FALSE,"1","72","72.1"
1545061.30072914,-2227926.89015052,909016,FALSE,"1","72","72.1"
1544370.01696453,-2227786.84706909,909017,FALSE,"1","72","72.1"
1544244.94007176,-2227761.44094301,909018,FALSE,"1","72","72.1"
1543874.83449573,-2227994.03482086,909019,FALSE,"1","72","72.1"
1542890.26500233,-2228440.97968585,909020,FALSE,"1","72","72.1"
1541730.26017549,-2228717.5920739,909021,FALSE,"1","72","72.1"
1540444.3306909,-2229096.71194544,909022,FALSE,"1","72","72.1"
1541123.47654733,-2230015.36528815,909023,FALSE,"1","72","72.1"
1541477.07314223,-2230820.04471779,909024,FALSE,"1","72","72.1"
1541639.1255358,-2231585.12455831,909025,FALSE,"1","72","72.1"
1541744.89819029,-2232432.87910489,909026,FALSE,"1","72","72.1"
1541754.60692057,-2233133.93596728,909027,FALSE,"1","72","72.1"
1541755.38796056,-2233190.4536565,909028,FALSE,"1","72","72.1"
1541620.24604053,-2233976.22112539,909029,FALSE,"1","72","72.1"
1541540.02867962,-2234522.59097451,909030,FALSE,"1","72","72.1"
1540946.65819406,-2235983.69738736,909031,FALSE,"1","72","72.1"
1540391.46675481,-2236699.66629036,909032,FALSE,"1","72","72.1"
1539704.02244895,-2237452.30852229,909033,FALSE,"1","72","72.1"
1538782.71347256,-2238202.5322821,909034,FALSE,"1","72","72.1"
1538714.55100614,-2237958.11272631,909035,FALSE,"1","72","72.1"
1537530.44841068,-2238612.11832429,909036,FALSE,"1","72","72.1"
1536788.57452302,-2239276.36295999,909037,FALSE,"1","72","72.1"
1535498.53914175,-2239998.24809962,909038,FALSE,"1","72","72.1"
1534951.81553578,-2241168.07129762,909039,FALSE,"1","72","72.1"
1534878.24435612,-2241809.20573782,909040,FALSE,"1","72","72.1"
1534603.11196142,-2242810.47671109,909041,FALSE,"1","72","72.1"
1534533.12591867,-2243452.56938562,909042,FALSE,"1","72","72.1"
1534516.29153171,-2243607.2567135,909043,FALSE,"1","72","72.1"
1534428.49064975,-2244411.86072803,909044,FALSE,"1","72","72.1"
1534934.86562281,-2243588.5127143,909045,FALSE,"1","72","72.1"
1535621.17800828,-2242471.97169487,909046,FALSE,"1","72","72.1"
1535625.57262272,-2242464.7278455,909047,FALSE,"1","72","72.1"
1535862.28783636,-2241868.82162075,909048,FALSE,"1","72","72.1"
1536655.6796049,-2240774.32318584,909049,FALSE,"1","72","72.1"
1536743.26681621,-2240653.44645578,909050,FALSE,"1","72","72.1"
1536791.99261783,-2240607.31863684,909051,FALSE,"1","72","72.1"
1537933.78467994,-2239526.81511147,909052,FALSE,"1","72","72.1"
1538986.32965767,-2238931.16716118,909053,FALSE,"1","72","72.1"
1539721.9331841,-2238496.41965949,909054,FALSE,"1","72","72.1"
1540182.47012567,-2238019.28176524,909055,FALSE,"1","72","72.1"
1540853.4095937,-2237576.94968983,909056,FALSE,"1","72","72.1"
1541223.179818,-2237333.14685066,909057,FALSE,"1","72","72.1"
1542271.08318701,-2236763.57111354,909058,FALSE,"1","72","72.1"
1543916.05762212,-2236450.39241684,909059,FALSE,"1","72","72.1"
1544595.78574917,-2236507.06841721,909060,FALSE,"1","72","72.1"
1545122.79028331,-2236551.05648175,909061,FALSE,"1","72","72.1"
1545938.86343547,-2236859.70821789,909062,FALSE,"1","72","72.1"
1546884.02259702,-2236422.57634178,909063,FALSE,"1","72","72.1"
1548312.74057324,-2235608.80043614,909064,FALSE,"1","72","72.1"
1548912.85122337,-2235316.56365867,909065,FALSE,"1","72","72.1"
1549493.23295554,-2235033.6977636,909066,FALSE,"1","72","72.1"
1551559.98525145,-2234459.55085652,909067,FALSE,"1","72","72.1"
1552306.62004525,-2234249.03955898,909068,FALSE,"1","72","72.1"
1552314.71131805,-2234248.31127552,909069,FALSE,"1","72","72.1"
1553388.53342919,-2233948.70042353,909070,FALSE,"1","72","72.1"
1553470.31336272,-2233929.91362746,909071,FALSE,"1","72","72.1"
1554314.7244723,-2233736.35759784,909072,FALSE,"1","72","72.1"
1555262.02016715,-2233607.4952964,909073,FALSE,"1","72","72.1"
1556093.74072688,-2233568.51259204,909074,FALSE,"1","72","72.1"
1556384.65943244,-2233592.55025312,909075,FALSE,"1","72","72.1"
1557176.28901424,-2233284.94051673,909076,FALSE,"1","72","72.1"
1557655.18758678,-2233212.15464356,909077,FALSE,"1","72","72.1"
1558328.11187338,-2232810.40071052,909078,FALSE,"1","72","72.1"
1558948.854443,-2232604.19550874,909079,FALSE,"1","72","72.1"
1559621.18251901,-2232492.64255826,909080,FALSE,"1","72","72.1"
1560574.24027275,-2232038.81600279,909081,FALSE,"1","72","72.1"
1561447.32954258,-2231740.21280121,909082,FALSE,"1","72","72.1"
1562124.65342961,-2231658.61907091,909083,FALSE,"1","72","72.1"
1562964.50015524,-2231660.05226714,909084,FALSE,"1","72","72.1"
1563722.18769455,-2231769.35332015,909085,FALSE,"1","72","72.1"
1564056.22206059,-2231808.02809309,909086,FALSE,"1","72","72.1"
1564297.8489341,-2231835.96736986,909087,FALSE,"1","72","72.1"
1564685.67637338,-2231959.2809884,909088,FALSE,"1","72","72.1"
1565272.28871618,-2232231.93896452,909089,FALSE,"1","72","72.1"
1565598.86552657,-2232378.55261349,909090,FALSE,"1","72","72.1"
1566211.44019351,-2232495.58026739,909091,FALSE,"1","72","72.1"
1566844.73214507,-2232716.48746207,909092,FALSE,"1","72","72.1"
1567465.2577546,-2233047.31393583,909093,FALSE,"1","72","72.1"
1568059.39367993,-2233453.40357576,909094,FALSE,"1","72","72.1"
1568714.57441625,-2234123.65747243,909095,FALSE,"1","72","72.1"
1569221.52921989,-2234967.63376825,909096,FALSE,"1","72","72.1"
1569554.8892064,-2235694.17568835,909097,FALSE,"1","72","72.1"
1569732.49339361,-2236452.95708969,909098,FALSE,"1","72","72.1"
1569840.95383537,-2237145.05504021,909099,FALSE,"1","72","72.1"
1569868.43014971,-2237916.17824026,909100,FALSE,"1","72","72.1"
1569672.13088239,-2239323.89673413,909101,FALSE,"1","72","72.1"
1569266.9251285,-2240279.33262125,909102,FALSE,"1","72","72.1"
1568764.02995571,-2241222.3621282,909103,FALSE,"1","72","72.1"
1568185.51587936,-2241994.17526953,909104,FALSE,"1","72","72.1"
1567682.02605183,-2242626.10204906,909105,FALSE,"1","72","72.1"
1567197.83552097,-2243048.79620767,909106,FALSE,"1","72","72.1"
1566474.72758904,-2243512.95716845,909107,FALSE,"1","72","72.1"
1566137.8884119,-2243698.59688973,909108,FALSE,"1","72","72.1"
1565843.60031126,-2243860.71398515,909109,FALSE,"1","72","72.1"
1565537.99423792,-2243975.36496343,909110,FALSE,"1","72","72.1"
1565042.87198863,-2244528.43242663,909111,FALSE,"1","72","72.1"
1564347.8570184,-2245179.38295527,909112,FALSE,"1","72","72.1"
1563443.98069009,-2245858.75806711,909113,FALSE,"1","72","72.1"
1562643.57014544,-2246315.24736781,909114,FALSE,"1","72","72.1"
1561860.19725296,-2246589.9014554,909115,FALSE,"1","72","72.1"
1561362.1348059,-2247265.79389078,909116,FALSE,"1","72","72.1"
1560819.77196485,-2247783.1817231,909117,FALSE,"1","72","72.1"
1560814.36095946,-2247788.3737623,909118,FALSE,"1","72","72.1"
1559973.74872963,-2248428.17228833,909119,FALSE,"1","72","72.1"
1559145.10495548,-2248896.40968722,909120,FALSE,"1","72","72.1"
1558664.75819481,-2249057.15522695,909121,FALSE,"1","72","72.1"
1558581.0300404,-2249085.13958438,909122,FALSE,"1","72","72.1"
1558331.64828027,-2249122.87322842,909123,FALSE,"1","72","72.1"
1557875.91265069,-2249516.64607016,909124,FALSE,"1","72","72.1"
1557346.91846829,-2249970.02927525,909125,FALSE,"1","72","72.1"
1556598.15804064,-2250480.9205239,909126,FALSE,"1","72","72.1"
1556130.22985988,-2250792.89148356,909127,FALSE,"1","72","72.1"
1555868.26840311,-2250914.44891117,909128,FALSE,"1","72","72.1"
1554938.91722533,-2251277.59411086,909129,FALSE,"1","72","72.1"
1554478.59718284,-2251377.83363325,909130,FALSE,"1","72","72.1"
1553645.81305496,-2252600.04975569,909131,FALSE,"1","72","72.1"
1552792.08226069,-2253384.30145409,909132,FALSE,"1","72","72.1"
1552066.96523006,-2253928.18126134,909133,FALSE,"1","72","72.1"
1551497.4417561,-2254203.16060689,909134,FALSE,"1","72","72.1"
1550897.84116324,-2254906.10207544,909135,FALSE,"1","72","72.1"
1550150.71681501,-2255431.06673459,909136,FALSE,"1","72","72.1"
1549577.17760554,-2255784.07805049,909137,FALSE,"1","72","72.1"
1549426.80859876,-2255876.58005122,909138,FALSE,"1","72","72.1"
1548624.19218778,-2256198.580389,909139,FALSE,"1","72","72.1"
1547991.93380824,-2256298.29610436,909140,FALSE,"1","72","72.1"
1547799.78126882,-2256412.52196093,909141,FALSE,"1","72","72.1"
1547139.28094097,-2256715.80356998,909142,FALSE,"1","72","72.1"
1546391.63018674,-2257009.0902375,909143,FALSE,"1","72","72.1"
1546382.61213429,-2257010.89547492,909144,FALSE,"1","72","72.1"
1545507.26942511,-2257184.66132541,909145,FALSE,"1","72","72.1"
1544784.46893872,-2257186.48879283,909146,FALSE,"1","72","72.1"
1544486.97193035,-2257181.12582989,909147,FALSE,"1","72","72.1"
1544322.09806601,-2257266.92070364,909148,FALSE,"1","72","72.1"
1544148.52505345,-2257451.98814052,909149,FALSE,"1","72","72.1"
1543965.11948633,-2257868.81701425,909150,FALSE,"1","72","72.1"
1543504.7835373,-2258364.30883629,909151,FALSE,"1","72","72.1"
1542906.00428066,-2258957.26864195,909152,FALSE,"1","72","72.1"
1542021.87677323,-2259648.17982924,909153,FALSE,"1","72","72.1"
1541292.02637159,-2260102.86816439,909154,FALSE,"1","72","72.1"
1540505.53238734,-2260512.75544481,909155,FALSE,"1","72","72.1"
1539536.93917263,-2260813.48426075,909156,FALSE,"1","72","72.1"
1538837.38240145,-2260890.64522174,909157,FALSE,"1","72","72.1"
1537994.398519,-2260910.85440902,909158,FALSE,"1","72","72.1"
1537450.20885406,-2260907.58737189,909159,FALSE,"1","72","72.1"
1536855.54814805,-2260977.30842671,909160,FALSE,"1","72","72.1"
1536804.85881397,-2260980.52535262,909161,FALSE,"1","72","72.1"
1536103.50267397,-2261023.917265,909162,FALSE,"1","72","72.1"
1535295.027235,-2261053.78788823,909163,FALSE,"1","72","72.1"
1534562.77897703,-2260879.93025244,909164,FALSE,"1","72","72.1"
1533877.63403903,-2260662.3118743,909165,FALSE,"1","72","72.1"
1533301.83480208,-2260411.47318139,909166,FALSE,"1","72","72.1"
1532616.37225869,-2260137.86770746,909167,FALSE,"1","72","72.1"
1531930.89583995,-2259712.05532576,909168,FALSE,"1","72","72.1"
1531863.21554002,-2259663.53722934,909169,FALSE,"1","72","72.1"
1531296.45800712,-2259257.10030612,909170,FALSE,"1","72","72.1"
1530646.0284,-2258649.02100635,909171,FALSE,"1","72","72.1"
1530184.08322473,-2258135.20488503,909172,FALSE,"1","72","72.1"
1529829.32588165,-2257589.33801366,909173,FALSE,"1","72","72.1"
1529417.99740191,-2256644.06478389,909174,FALSE,"1","72","72.1"
1529154.452161,-2255709.9953413,909175,FALSE,"1","72","72.1"
1528848.68801089,-2254765.1087418,909176,FALSE,"1","72","72.1"
1528670.91370111,-2254069.50473048,909177,FALSE,"1","72","72.1"
1528673.19923714,-2254068.5718733,909178,FALSE,"1","72","72.1"
1528553.542528,-2253414.27292061,909179,FALSE,"1","72","72.1"
1528581.68546585,-2252798.37382337,909180,FALSE,"1","72","72.1"
1528724.84609886,-2251726.42790936,909181,FALSE,"1","72","72.1"
1528725.60497752,-2251720.79617214,909182,FALSE,"1","72","72.1"
1528758.84862367,-2251459.33929011,909183,FALSE,"1","72","72.1"
1528959.41367941,-2250895.14571057,909184,FALSE,"1","72","72.1"
1529035.71569614,-2250235.37403436,909185,FALSE,"1","72","72.1"
1529029.66912155,-2250240.68208131,909186,FALSE,"1","72","72.1"
1528862.98382422,-2250469.6054067,909187,FALSE,"1","72","72.1"
1528738.32584481,-2250663.50021589,909188,FALSE,"1","72","72.1"
1528613.45207751,-2250814.42857447,909189,FALSE,"1","72","72.1"
1528498.21019421,-2250910.44708243,909190,FALSE,"1","72","72.1"
1527993.97606599,-2251523.13781886,909191,FALSE,"1","72","72.1"
1527809.12025421,-2251747.72296307,909192,FALSE,"1","72","72.1"
1527119.70911747,-2252585.00734305,909193,FALSE,"1","72","72.1"
1526563.08796213,-2253260.98624604,909194,FALSE,"1","72","72.1"
1526006.25813212,-2253936.85210932,909195,FALSE,"1","72","72.1"
1525777.37971493,-2254183.67009783,909196,FALSE,"1","72","72.1"
1525354.67092431,-2254659.78688712,909197,FALSE,"1","72","72.1"
1525342.60953928,-2254673.33576585,909198,FALSE,"1","72","72.1"
1524998.34923883,-2255009.60132574,909199,FALSE,"1","72","72.1"
1524608.30431569,-2255263.77264958,909200,FALSE,"1","72","72.1"
1524287.94619831,-2255417.39921736,909201,FALSE,"1","72","72.1"
1523953.59567129,-2255633.10513509,909202,FALSE,"1","72","72.1"
1523619.30600441,-2255792.37571871,909203,FALSE,"1","72","72.1"
1523308.54088214,-2255910.00801057,909204,FALSE,"1","72","72.1"
1523005.8518044,-2256000.10239572,909205,FALSE,"1","72","72.1"
1522762.41076926,-2256078.46363007,909206,FALSE,"1","72","72.1"
1522710.78075452,-2256316.53727813,909207,FALSE,"1","72","72.1"
1522622.79560543,-2256535.60588834,909208,FALSE,"1","72","72.1"
1522304.97780732,-2257061.16727298,909209,FALSE,"1","72","72.1"
1522079.58003638,-2257573.05909478,909210,FALSE,"1","72","72.1"
1521735.25782632,-2258162.18281245,909211,FALSE,"1","72","72.1"
1521274.79495208,-2258698.77834221,909212,FALSE,"1","72","72.1"
1520898.28483867,-2259115.94054463,909213,FALSE,"1","72","72.1"
1520702.48749229,-2259297.49838304,909214,FALSE,"1","72","72.1"
1520766.39426006,-2259737.99094935,909215,FALSE,"1","72","72.1"
1520750.51275287,-2260356.42923184,909216,FALSE,"1","72","72.1"
1520698.24043332,-2261167.0481154,909217,FALSE,"1","72","72.1"
1520661.26346189,-2261372.59926969,909218,FALSE,"1","72","72.1"
1520573.64756065,-2261858.38588792,909219,FALSE,"1","72","72.1"
1520389.91862717,-2262477.67112901,909220,FALSE,"1","72","72.1"
1520041.46953742,-2263221.33994602,909221,FALSE,"1","72","72.1"
1519695.35277337,-2263762.6528568,909222,FALSE,"1","72","72.1"
1519455.96664518,-2263998.3402313,909223,FALSE,"1","72","72.1"
1519603.7864457,-2264911.19208095,909224,FALSE,"1","72","72.1"
1519538.61337913,-2265549.85688963,909225,FALSE,"1","72","72.1"
1519432.48975767,-2266124.91770159,909226,FALSE,"1","72","72.1"
1519339.64240212,-2266424.70925325,909227,FALSE,"1","72","72.1"
1519389.66283138,-2266886.90799012,909228,FALSE,"1","72","72.1"
1519390.0716155,-2267550.73040189,909229,FALSE,"1","72","72.1"
1519350.34256456,-2267821.00218671,909230,FALSE,"1","72","72.1"
1519198.95513564,-2268268.59637975,909231,FALSE,"1","72","72.1"
1518909.37812822,-2268858.42818828,909232,FALSE,"1","72","72.1"
1518539.33514895,-2269480.90137859,909233,FALSE,"1","72","72.1"
1518125.37660721,-2269943.49237624,909234,FALSE,"1","72","72.1"
1517411.87559888,-2270651.30789578,909235,FALSE,"1","72","72.1"
1516667.88565669,-2271247.95229988,909236,FALSE,"1","72","72.1"
1516886.80712502,-2271690.99224024,909237,FALSE,"1","72","72.1"
1517038.34157959,-2272220.89971997,909238,FALSE,"1","72","72.1"
1517153.62842829,-2272943.14538244,909239,FALSE,"1","72","72.1"
1517072.84958776,-2273560.90938362,909240,FALSE,"1","72","72.1"
1516913.40242008,-2274643.29024011,909241,FALSE,"1","72","72.1"
1516579.62684561,-2275693.20665533,909242,FALSE,"1","72","72.1"
1516377.87787847,-2276327.80417944,909243,FALSE,"1","72","72.1"
1515806.88083816,-2277240.88495315,909244,FALSE,"1","72","72.1"
1515327.39981821,-2277878.84660637,909245,FALSE,"1","72","72.1"
1514947.74405619,-2278214.88230851,909246,FALSE,"1","72","72.1"
1514839.7712778,-2278306.56870464,909247,FALSE,"1","72","72.1"
1514284.33588474,-2278777.29529245,909248,FALSE,"1","72","72.1"
1513794.89715052,-2279096.32000671,909249,FALSE,"1","72","72.1"
1513357.17780783,-2280219.83730237,909250,FALSE,"1","72","72.1"
1512498.90277717,-2281643.316186,909251,FALSE,"1","72","72.1"
1511945.79956302,-2282313.8136714,909252,FALSE,"1","72","72.1"
1510380.35243027,-2283349.63116698,909253,FALSE,"1","72","72.1"
1510297.69431494,-2283404.29974514,909254,FALSE,"1","72","72.1"
1509979.0109377,-2283526.07037118,909255,FALSE,"1","72","72.1"
1509848.01866839,-2283576.07930934,909256,FALSE,"1","72","72.1"
1509849.63509414,-2283584.39580372,909257,FALSE,"1","72","72.1"
1509526.40555668,-2283746.93218934,909258,FALSE,"1","72","72.1"
1509156.70191493,-2284164.39673663,909259,FALSE,"1","72","72.1"
1508627.04647609,-2284707.71390642,909260,FALSE,"1","72","72.1"
1508110.57744504,-2285210.82786177,909261,FALSE,"1","72","72.1"
1507675.73754263,-2285633.35687941,909262,FALSE,"1","72","72.1"
1507169.53958234,-2286041.2371962,909263,FALSE,"1","72","72.1"
1506644.94465184,-2286428.53072834,909264,FALSE,"1","72","72.1"
1506095.37889339,-2286793.05176228,909265,FALSE,"1","72","72.1"
1505596.23954259,-2287107.67210835,909266,FALSE,"1","72","72.1"
1505152.83413132,-2287361.41543032,909267,FALSE,"1","72","72.1"
1504832.79420486,-2287516.15407353,909268,FALSE,"1","72","72.1"
1504764.63321423,-2287549.08231757,909269,FALSE,"1","72","72.1"
1504498.46386683,-2287668.85568914,909270,FALSE,"1","72","72.1"
1504113.38594662,-2287862.30381762,909271,FALSE,"1","72","72.1"
1503817.54271189,-2288031.06504295,909272,FALSE,"1","72","72.1"
1503375.7008439,-2288243.70668459,909273,FALSE,"1","72","72.1"
